Id;Text;01.10.31934
#START HIGHMARK 2.7bebbf15-328c-46f6-beba-95a8ff56bef9;Vous regardez autour de la pièce, imaginant un trésor de connaissances arcaniques caché parmi les parchemins éparpillés et les livres déchirés. Une vie d'étude magique à votre disposition !
#START HIGHMARK 2.1084db56-e3ff-495b-b139-25f4c0a98e9f;Je ne partirai pas tant que je n'aurai pas récupéré le savoir de mon maître !
#Bandits Encampment.3f61406e-8554-4cd9-83c0-d53cb63a5ed6;Les gobelins ont l'air soulagés et saisissent leurs armes et leur équipement, se préparant à vous suivre.\n\n"On se bat ! On tue ! On mange !" chantent-ils joyeusement, bien que faux.\n\nL'un d'eux regarde mélancoliquement au loin et ajoute : "On a perdu des affaires du maître en fuyant la tour. Ne nous battez pas... On vous montre où !"
#Bandits Encampment.d4b5ff4e-4661-4136-9826-f73a45f619a2;J'accepte votre service.
Undergast WPB Knowledge 4.e17f5607-26ff-4803-8600-362342c0ef9b;Pouvez-vous m'en dire plus sur ce qui s'est passé ?
#Undergast WPB Knowledge 4.d8ae9ee8-15cd-4764-8e7c-44544ce98f6e;Vous croisez un homme noble dans des vêtements élégants. Il vous interpelle d'un ton urgent.\n\n"Pouvez-vous m'accorder un instant, grand mage ? Une bande de voleurs est entrée par effraction dans ma maison et a volé dans ma collection privée de littérature rare. Je n'ai pas les bras pour les reprendre. Seriez-vous peut-être intéressé par un échange ?"
#Undergast WPB Knowledge 4.4159e47f-fc66-43f3-bb61-b0796c7518da;Qu'avez-vous en tête ?
#Undergast WPB Knowledge 4.eacf957c-76e5-44e5-bf5c-d8057f6c9164;J'ai collectionné maints livres et tomes. Certains d'entre eux détiennent même de la magie dans leurs pages. Rendez-moi ma collection et vous pourrez en choisir un à garder pour vous.
#Undergast WPB Knowledge 4.a8f15910-a6fe-41b9-beb6-0ef0971be983;Marché conclu.
#Bandits Encampment.9f7f32d5-3718-4dd3-b2aa-350c8c0d18cd;Les gobelins regardent leurs mains avec horreur puis essaient de les cacher à votre vue.
#Undergast WPB Knowledge 4.24859b8a-df94-47f5-afbf-5d7e4438045c;Je ne suis pas intéressé. Bonne journée.
#Bandits Encampment.a2ac3415-fbda-4f1a-b0f7-4f3a225ae15c;Non, non. Je veux vous engager !
#Undergast WPB Knowledge 4.3f6e1368-5af6-4ef1-a5dc-7fc88a1fd433;Seulement que je me suis réveillé il y a quelques nuits alors que quelqu'un entrait par effraction dans ma bibliothèque privée. C'est curieux - les voleurs n'ont pris que des livres. Pas même les peintures coûteuses que j'ai exposées dans la même pièce.\n\nMaintenant que j'y pense, j'ai entendu dire qu'Undergast a offert de payer quiconque lui apporte des livres. Pourraient-ils avoir travaillé pour lui ?
#Undergast WPB Knowledge 4.261b6a2e-226f-4762-9dbf-398a2e8db352;Peu importe. Nous vous rendrons votre collection.
#Undergast WPB Knowledge 4.456b59d9-930f-4da9-b0ef-5151201e745d;Je ne peux pas risquer de contrarier un mage du Cercle. Bonne journée.
#Undergast WPB Knowledge 4_2.70550354-52bb-4b97-a88f-34337d24ac73;En suivant la piste des voleurs, vous trouvez bientôt leur cachette. Ils doivent être revenus récemment d'un autre casse, car vous les voyez transporter des sacs et des caisses de papiers, de parchemins et de livres.
#Undergast WPB Knowledge 4_2.513fecca-53eb-476b-af98-fe49a7d93d60;Vous rassemblez ce que vous pouvez trouver pour le rendre au noble et quittez la grotte enchanté. Cela s'est plutôt bien passé.
#Undergast WPB Knowledge 4_2.039398e7-116a-402c-a63a-6f21427b4945;Eh vous ! Pouvons-nous vous acheter ces livres ?
#Undergast WPB Knowledge 4_2.92609f91-5b84-4bab-89e1-850b3494c9c7;La bande attrape immédiatement ses armes et prend une posture défensive mais s'arrête en entendant le tintement prometteur des pièces de la bourse offerte. Après un moment de réflexion, l'un d'eux s'avance.\n\n"Ça nous va, je dirais. Tant qu'on est payés."
#Undergast WPB Knowledge 4_2.966bec36-6823-4835-bd5d-d504c46e3d7d;Allez, du balai.
#Undergast WPB Knowledge 4_2.4d86844c-73fb-4deb-92db-ea72c9fc7fc1;Maintenant, allons récupérer notre récompense.
#Undergast WPB Library 1.21bbc2f1-8778-488f-a0fb-7032fa3eb6f4;Levez-vous, érudits tombés au combat. Dites-moi ce qui vous est arrivé.
#Undergast WPB Library 1.e72616ba-60f5-41a4-94fc-a312d399e61a;Fouillez leurs poches. Peut-être qu'ils ont encore des pièces.
#Undergast WPB Library 1.e51d8274-2f8e-4f22-aa83-f18cd3094ea4;Alors que vous rassemblez les morts, vous remarquez que l'un d'eux serre un morceau de papier contre sa poitrine. Vous le dépliez et voyez un seul mot écrit avec du sang - Undergast.\n\nUne fois que vous avez mis les corps au repos, une nouvelle vigueur trouve vos troupes.
#Undergast WPB Library 1.a7b76494-f422-4da4-be32-3ad37cfc3358;En effet, aucun de leurs effets personnels n'a été pris mais après avoir vidé leurs bourses et leurs poches, un vent froid fait se dresser les poils sur votre nuque et avec un gémissement les corps se lèvent.
#Undergast WPB Library 1.de8c11e1-0589-4eac-b66f-1b811eaa0037;Leurs âmes sont en colère contre nous ! Défendez notre position !
Undergast WPB Library 1.51b38d84-f2e1-41b8-b706-cd34458d1104;Il est temps de partir.
#Undergast WPB Library 1.b7beb354-a2ea-454e-961c-bb2332dfeffa;Le rituel s'empare d'un bibliothécaire, qui s'assoit et prend une profonde inspiration. D'une voix rauque, il raconte ce qui s'est passé il y a à peine quelques jours.\n\n"Les troupes d'Undergast sont passées par là et ont pris tout ce qu'elles jugeaient digne d'intérêt. Nous avons été tués pour nous être mis en travers de leur chemin. Le Tisserand n'apprécie pas ceux qui se mettent en travers de son chemin."
#Undergast WPB Library 1.e45363d6-323c-47c4-9219-b1a10d6d3fa9;Rejoignez-nous, et nous trouverons un moyen de vous venger.
#Undergast WPB Library 1.928a75f9-e17d-4bcb-a916-a606ed37eb05;Puisse Hirin vous accorder le repos éternel. Nous vous enterrerons.
#Undergast WPB Library 1.d2599bfb-2df0-4a17-a6e9-02071f5ab2e6;Les bibliothécaires n'ont pas besoin de se faire prier davantage. Poussés par la vengeance et la colère, leurs corps se lèvent pour vous obéir.
#Goldenfields_City_Intro.92055206-7df2-4d48-9132-2083beb82eab;Lyraine : La ville toujours animée de Champsdorés abrite de nombreux marchés fréquentés et des tavernes miteuses. C'est une ville vivante qui prospère grâce à des récoltes fertiles. La région a malheureusement été envahie par des parasites ces derniers mois, mais on peut encore sentir une abondance de blé sur les marchés, sous la forme d'une variété de délicieux produits de boulangerie.
#Goldenfields_City_Intro.0313fb94-210c-4d14-96f9-50f407ec084a;Vaut le détour si j'ai les pièces à dépenser.
CampaignLost.Loca;Votre tour, le siège de votre puissance, a été détruite.
TowerHiring.ErrorCantAfford;Impossible de s'offrir cette unité
TowerHiring.ErrorNoFreeSlot;Vous n'avez aucun emplacement de recrutement libre !
TowerHiring.ErrorNoUnitSelected;Sélectionnez une unité à recruter
#Undergast WPB Ereons Quill 1.ceb8c01d-0ca1-4655-877e-a72c2bda33c5;Des grognements et des gémissements attirent votre attention vers un rocher voisin. Vous le contournez pour trouver d'un des disciples du mage du cercle affaissé contre lui. Il est gravement blessé, peu susceptible de survivre aux prochaines heures.
#Undergast WPB Disciples 1.0a591eea-199c-4b81-a291-a87b1e0b4645;La nouvelle des disciples d'Undergast atteint votre tour. Ils parcourent Fiara à la recherche de connaissances, rapportant tout ce qu'ils trouvent au mage du Cercle. Certains murmurent qu'ils n'hésitent pas à utiliser la force pour obtenir ce qu'ils veulent.
#Undergast WPB Disciples 2.4c47a658-ee3a-4eae-8c9e-ae4e1438dd63;À mesure que les connaissances d'Undergast grandissent, son nombre de partisans augmente aussi. Ils prêchent le pouvoir que détient sa sagesse et de nombreux rapports font état de moyens impitoyables pour en acquérir davantage. Des rumeurs murmurent même des meurtres...
#Undergast WPB Ereons Quill 1.dfabf6d0-b528-4711-8cac-a637c29557fb;Que vous est-il arrivé ?
#Undergast WPB Ereons Quill 1.a1615920-f554-40c1-b58f-6642d6742749;Laissez-nous apaiser vos douleurs.
#Undergast WPB Ereons Quill 1.6f298941-b449-481c-ac1e-5180426b992c;J'ai fait beaucoup de choses dont je ne suis pas fier au nom d'une sagesse supérieure. Undergast voulait que nous vidions ce lieu saint à la recherche de la Plume d'Ereon. Les prêtres se sont liés aux portes, essayant d'empêcher notre entrée.\n\nQuand l'ordre est venu de les tuer, je n'ai pas pu le faire. Je me suis interposé entre mes camarades et les prêtres et j'ai essayé de raisonner, mais cela n'a pas eu d'importance. Tout ce que j'ai pu faire, c'est courir, gravement blessé. Je ne mérite pas de continuer. Tout ce que je souhaite, c'est une mort rapide.
#Undergast WPB Ereons Quill 1.cfc50c2c-fd11-41fa-b9c8-243f07a25f32;Voyons ce que nous pouvons prendre puis laissons-les pourrir.
#Undergast WPB Ereons Quill 1.5d32cc2d-3729-4201-8d71-7ae5b0474665;Ils ne résistent pas au traitement brutal, vidant plutôt leurs poches pour vous. Un morceau de papier vient à la lumière, dessus la description d'un artefact rare et puissant appelé la Plume d'Ereon.\n\nSoudain, le disciple parle d'une voix faible : "Faites-moi la faveur d'une mort rapide."
#Undergast WPB Ereons Quill 1.8bcaf15f-ab12-4839-a459-647c2a4a0019;Dites-moi d'abord ce que c'est.
#Undergast WPB Ereons Quill 1.0f722c9c-ce1e-44cf-8b3b-1c2709e57c3f;Parlez-nous d'abord de cette plume.
#Undergast WPB Ereons Quill 1.1baf5b44-a358-4b30-8dc2-942b34ca3b12;Et pourquoi désirez-vous la mort ?
Undergast WPB Ereons Quill 1.bdfd5ead-f239-4ac6-88c4-b47995f1b487;J'exaucerai votre souhait. Puisse Hirin vous accorder le repos éternel.
Undergast WPB Ereons Quill 1.b5d1868b-9182-4c43-95f1-6c6ebc47b931;Ils ne méritent pas notre aide. Laissons-les.
#Undergast WPB Ereons Quill 1.1c77c167-f738-4428-8e1e-8897ae953d68;Ils secouent la tête faiblement et lèvent la main pour éloigner vos guérisseurs. Dans ce mouvement, un morceau de papier s'envole vers le sol et vous y voyez le dessin d'une plume.\n\n"Je ne mérite pas de continuer à vivre. S'il vous plaît, accordez-moi la bonté d'une mort rapide."
#Undergast WPB Ereons Quill 1.e299a921-71db-4183-b29b-333ce12be084;La Plume d'Ereon a été perdue pendant des siècles. Elle est censée conférer un grand savoir et une grande puissance à celui qui la manie.\n\nNous avons découvert qu'elle était cachée dans un sanctuaire, mais nous n'avons pas encore pu trouver le bon. Si vous vous dépêchez, vous pourriez peut-être arrêter cette folie. Découvrez la Plume avant Undergast.
#Undergast WPB Ereons Quill 1.ce060e05-bcaf-4937-b4aa-e979c4a9e2a1;Quelle est la signification de cette plume ?
Undergast WPB Ereons Quill 1.351b90c3-a967-408b-8257-3198b0644287;Pourquoi désirez-vous la mort ?
#Undergast WPB Ereons Quill 2.0d255f28-d7fd-4390-8afc-b5eb4eb44ada;Vous atteignez le sanctuaire dédié au Gardien Ereon, la divinité de la sagesse et de la justice, et le trouvez bourdonnant de juges, d'historiens et d'érudits. Après quelques questions et un peu de chance, vous trouvez enfin la Plume d'Ereon. Elle repose sur un coussin de velours à l'intérieur d'une vitrine, dissimulée dans une pièce verrouillée.
#Undergast WPB Ereons Quill 2.da065e5c-b976-4bbf-916f-8ba43178e42c;L'odeur du sang est forte dans l'air. Le sanctuaire est une image de mort et de destruction. Les prêtres gisent sans vie, le temple est silencieux. Dans l'une des pièces les plus profondes, vous trouvez une vitrine contenant un somptueux coussin de velours. On peut encore distinguer l'empreinte d'une plume qui a dû y reposer pendant des siècles.
#Undergast WPB Ereons Quill 2.8f0d7f79-d7bc-4379-bad7-1a8686fc4338;Il n'y a rien d'autre à faire ici. Partons.
#Undergast WPB Ereons Quill 2.7ca0ff65-8253-41a3-81d8-d606f65d66d1;Undergast nous a devancés. Enterrez les morts, puis nous partirons.
#Undergast WPB Ereons Quill 3.032588a6-4a24-4bdb-a10c-d23522fcb5fe;Le sanctuaire est silencieux. En entrant, vous trouvez ses habitants morts. Les troupes d'Undergast sont passées par là dans un assaut brutal. Il n'y a aucune trace de la Plume d'Ereon et tout le monde à l'intérieur a été tué de toute façon.
#Undergast WPB Ereons Quill 3.f9eb1740-a2da-42b2-82f2-c31fa4033d92;Enterrez les morts avant que nous ne partions.
#Undergast WPB Ereons Quill 3.b5be9787-6ba3-4254-9f3e-205d7e3013ba;Vite maintenant, nous ne pouvons plus perdre de temps.
#Undergast WPB Ereons Quill 3.51f62922-bd27-415a-8382-2e077523d153;Puisse Hirin les guider vers le repos éternel.
#Undergast WPB Ereons Quill 3.4de40c44-48e0-459c-925b-b8f365848ec8;Vous atteignez un sanctuaire animé où scribes et prêtres s'occupent des lieux. Votre arrivée ne passe pas inaperçue - vous êtes accueilli par un homme âgé.\n\n"Que les Gardiens soient avec vous, étranger. En quoi puis-je vous aider ?"
#Undergast WPB Ereons Quill 3.4e25ebe5-faf4-41a9-8713-29a9e64bc469;Nous cherchons la Plume d'Ereon.
#Undergast WPB Ereons Quill 3.c5221ff5-b8c4-4de8-8a5b-e5899dab1612;À chaque corps dont vous vous occupez, une nouvelle énergie semble circuler à travers vos soldats. C'est presque comme si Ereon lui-même leur accordait sa force pour avoir honoré ses prêtres.
#Undergast WPB Ereons Quill 3.7e827538-d64a-4320-9418-537916f1e4a1;Nous pouvons encore devancer Undergast jusqu'au prochain sanctuaire.
#Undergast WPB Ereons Quill 3.a127ce65-63f2-4c4d-ac4f-17ae70cd25a1;Loué soit Ereon.
#Undergast WPB Ereons Quill 3.130f9db8-e0ef-495a-8dea-8db5b27d1c48;Le visage de l'homme passe d'amical à mal à l'aise.\n\n"Je suis désolé, mais en raison de la récente augmentation des activités criminelles, la Plume a été mise à l'abri et ne sera plus présentée au public. Puis-je plutôt vous intéresser à notre merveilleuse bibliothèque ?"
#Undergast WPB Ereons Quill 3.f0f40948-286a-4790-9e07-0184f20975f4;Vos paroles aimables ne signifieront pas grand-chose si Undergast vient la chercher.
#Undergast WPB Ereons Quill 3.683b1ab8-912d-4ded-bc99-fea2fed54759;Eh bien oui, une promenade dans votre bibliothèque semble merveilleuse.
#Undergast WPB Ereons Quill 3.de957fc2-1b07-4464-a741-c5970fb1e511;L'homme pâlit visiblement, s'essuyant le front.\n\n"Si Undergast vient la chercher, il trouvera ces salles vides. Nous n'avons pas la Plume en notre possession, et nous ne révélerons pas son emplacement. Comme je l'ai dit, nous sommes ici pour protéger le savoir."
#Undergast WPB Ereons Quill 3.96be0d9d-1a3f-457a-817f-940fc21298de;C'était toutes les informations dont j'avais besoin. Adieu.
#Undergast WPB Ereons Quill 3.5b6512ef-2369-4670-853f-daecab5c1e72;Prenez des mesures pour défendre cet endroit.
#Undergast WPB Ereons Quill 3.d0613747-6d65-4bb5-a4da-8f7f13e9439f;On vous conduit à travers des rangées de registres historiques, des livres de la couronne et de nombreux parchemins et tomes magiques, le vieil homme vous instruisant sur leurs buts, leurs histoires. Après votre excursion, vous vous sentez plus instruit sur les rouages du monde.\n\nMais alors que vous apprenez beaucoup, vous ne trouvez aucun signe de la Plume dans ce sanctuaire. Peut-être n'est-ce pas le bon endroit après tout.
Undergast WPB Ereons Quill 3.97cf9130-c38f-4025-b987-79172f8f5a18;Nous devons partir maintenant. Prenez soin de vous.
#Undergast WPB Ereons Quill 2.c9e6eecc-393b-41bd-a10c-326e2660c8ee;Je la réclamerai avant qu'Undergast ne le puisse.
#Easy.Name;Explorateur
#Hard.Name;Difficile
#Medium.Name;Équilibré
#Very Easy.Name;Mode Histoire
#Very Hard.Name;Impossible
DifficultyCycle.Localization;
Difficulty.Localization;Difficulté
#Undergast Rep 2 Spells Message.0c61f13c-12ff-4b42-9aab-a9d362ef133f;Une douleur aiguë vous fait monter les larmes aux yeux. Le livre que vous lisez se brouille, les pages s'agitent et changent jusqu'à ce que vous voyiez un visage y apparaître : Undergast.\n\n"Toujours en quête de savoir sur le Feu ardent, je vois. Si seulement la moitié de mes étudiants étaient aussi passionnés. Mais soyez prudent à présent. Nous ne voudrions pas que vous en fassiez trop et que vous perdiez la raison, n'est-ce pas ? On ne badine pas avec le Feu ardent."\n\nLe visage de l'image du Cercle disparaît et la douleur dans votre tête s'apaise.
#Undergast Rep 2 Spells Message.b7d13200-8b0d-4d19-87f0-3ddac6660043;Il m'observe dans ma propre tour ?
CampaignSetupMenu.DifficultyPopupTitleLoca;Choisissez votre difficulté
#Undergast Rep 3 Novice 1.10ba4daf-3cc6-412d-a9f6-19714b49f1a1;Un homme en robe d'érudit court vers vos troupes, suivi d'une foule de villageois en colère. Il tombe à genoux devant vous.\n\n"S'il vous plaît, accordez-moi votre protection et vous serez grandement récompensé !"
#Undergast Rep 3 Novice 1.8a9290f3-f4b1-48f8-9448-ed4327c6e2af;Comment un érudit pourrait-il me récompenser ?
#Undergast Rep 3 Novice 1.8c6cf93f-f86d-4b70-8488-864652e65749;Pourquoi êtes-vous traqué ?
#Undergast Rep 3 Novice 1.35223794-c568-4ade-83cf-d6bebc79b6c7;Je suis un novice d'Undergast le Tisseur ! Je m'assurerai personnellement que le mage du Cercle soit informé de votre soutien ! S'il vous plaît, le temps nous est compté !\n\nEn effet, les villageois ont pas mal rattrapé leur retard.
#Undergast Rep 3 Novice 1.7ce618fe-4969-4238-be6f-2037b3572134;Il y a quelques années, Undergast a accordé un bienfait à ce village. Il m'a demandé de le récupérer, mais ils semblent avoir oublié que ce n'était qu'un prêt. Ils pensent que je l'ai volé !\n\nS'il vous plaît, aidez-moi et Undergast saura pour votre bonne action !
Undergast Rep 3 Novice 1.05884e51-3252-447e-906b-e093213fa9b8;Retenez l'homme. Nous allons le livrer aux villageois.
Undergast Rep 3 Novice 1.29746d33-dae1-4fba-a5ca-2081f3bbebc3;Les faveurs d'Undergast pourraient être utiles. Protégez cet érudit !
#Undergast Rep 3 Novice 1.d912aa8b-c295-4a41-bb1f-221b14fdd6a2;Le novice tente de s'enfuir mais vos troupes sont plus rapides. Les villageois vous rejoignent bientôt et vous débarrassent du prisonnier.\n\n"Merci, mage. Cet homme nous a volé de nombreux livres au cours des dernières semaines. Il va enfin être jugé. Puisse Ereon avoir pitié de lui."
#Undergast Rep 3 Novice 1.e00a85c8-63a7-47f5-b7e8-06808ab5ce3f;Vous protégez l'homme derrière vos troupes et les villageois arrêtent leur approche avec des expressions de colère. Quelques injures fusent dans votre direction avant qu'ils ne fassent demi-tour et partent, manifestement mécontents.\n\n"Merci ! Merci infiniment. Tenez, prenez ceci. Je m'assurerai qu'Undergast soit au courant."
#Undergast Rep 3 Novice 1.00042886-ef62-4654-8bbb-45dbd40d5803;Prudence à présent, de peur qu'il ne s'enfuye à nouveau.
Undergast Rep 3 Novice 1.4eaddd5b-ab6c-4ae3-afa6-b36196506fe2;Ravis d'avoir pu aider.
#Undergast Rep 3 Novice 2.96cebbb2-78b0-41e9-835a-ba14ad32f736;Du coin de l'œil, vous voyez l'air frémir. Alors que vous vous tournez complètement vers lui, les notes sur votre bureau s'envolent soudainement, formant la forme humanoïde que vous reconnaissez comme étant Undergast.\n\n"J'ai entendu dire que vous aviez aidé l'un de mes apprentis. Je sollicite à nouveau votre aide. L'une de mes bibliothèques, non loin de vous, a été envahie par de la vermine. Mes bibliothécaires sont impuissants face à eux. Nettoyez-la pour moi et je vous dédommagerai pour votre peine."
#Undergast Rep 3 Novice 2.21a0d949-5477-4433-8a30-8d2abf2ef4d3;Et quelle sera exactement ma compensation ?
Undergast Rep 3 Novice 2.3e17e0ab-44d0-466e-a851-7c8501ff6443;Ce sera fait.
#Undergast Rep 3 Novice 2.1b666f54-ba38-4a8a-82f4-361baa96b4af;Je suis occupé. Trouvez quelqu'un d'autre pour faire vos corvées.
#Undergast Rep 3 Novice 2.f223082c-caf7-437f-89ae-81fb9b7b5c64;Quel dommage. Vous auriez pu profiter de notre relation. Qu'il en soit ainsi.\n\nLes papiers et parchemins s'agitent violemment un instant avant de retomber au sol. En disparaissant, Undergast a laissé votre bureau dans le chaos.
#Undergast Rep 3 Novice 2.069cf39d-6b3a-4623-b62c-5e6bdf534f5c;La silhouette flottante émet un rire de papier fin.\n\n"Je vous aiderai à poursuivre vos études, je vous accorderai une partie de mon savoir."
#Undergast Rep 3 Novice 2.affb0102-7c5e-4c80-9aea-ca1d2cb423a3;Travailler pour vous ne m'intéresse pas. Sortez de mon étude.
#Undergast Rep 3 Novice 2.7dbbe420-8be1-4f85-817a-57fcdae8a21c;Je déteste ces apparitions.
#Undergast Rep 3 Novice 2_2.c61431d0-cea1-4c29-88a8-42d2d39051a6;Bibliothèque d'Undergast
#Undergast Rep 3 Novice 2_2.00489be3-3bcf-47c7-9d2e-e12e8118d9e5;En atteignant la bibliothèque d'Undergast, vous voyez des masses de scarabées errer dans le bâtiment et sur le terrain devant lui.\n\nLà où des animaux imprudents se sont approchés de trop près, des os et des lambeaux de viande jonchent le sol.\n\nQuoi que ce soit qui ait attiré ces bêtes chitineuses ici, elles semblent plutôt contentes d'y rester. De quelque part au milieu d'elles, vous entendez des cris de détresse.
#Undergast Rep 3 Novice 2_2.c8fb9b13-5084-450c-89d7-9fa3a9a63977;La bibliothèque a déjà été détruite. D'après les os et l'ichor sur le sol, vous supposez que la "vermine" mentionnée par Undergast a mangé tout ce qu'elle a pu trouver et a cherché de nouvelles proies.
#Undergast Rep 3 Novice 2_2.47081c80-2e7b-413d-b021-5237a7c9379a;Il semble que nous ne monterons pas dans son estime...
#Undergast Rep 3 Novice 2_2.6ad621ab-6336-491d-a2a0-d26fe46d711c;Parmi les scarabées tués, vous trouvez un homme en robe d'érudit. Il s'extirpe de dessous les pattes et les ailes, émergeant avec seulement quelques coupures et ecchymoses.\n\n"V-vous êtes mon sauveur ! Quelques minutes de plus et ces bêtes m'auraient dévoré." Il déglutit bruyamment.
#Undergast Rep 3 Novice 2_2.37d8a9f5-415a-440f-ab9d-3045580f1f42;Que s'est-il passé ici ?
FirstTimeScreen.PreviousPage.Localization;Page précédente
FirstTimeScreenTemplate.NextPageLoca;Continuer
ResetTutorialScreensButton.Localization;Réinitialiser les tutoriels
ShowfirstTimeScreens.Options_Lbl.Localization;Afficher les tutoriels
#Gor WPB Beast 1.4e1752f2-52f2-4f2a-b414-d5f7ed3e0e37;Au cours des deux derniers jours, de plus en plus d'animaux ont commencé à se comporter étrangement. Des rapports signalent des loups attaquant des cultivateurs de céréales et des ombres déformées dans la nuit.
#Gor WPB Beast 1.2564c427-6f5b-4072-b606-e33a12c30e39;Je me demande ce qu'il en est...
#Gor WPB Beast 2.e9c9d8d5-e749-4368-b0d2-1ddcf54b53e2;C'est jour de marché. Alors que les gens arpentent les rues pour commercer et bavarder, des bribes de conversation flottent vers vous.\n\n"…et s'est transformé en une bête énorme, de la taille d'un cheval ! Il a couru après la créature et tout ce que je pouvais entendre, c'était des bousculades et des grognements !"\n\n"Je suis content qu'ils ne vous aient pas vu ! Ce Gor vous aurait peut-être mis en pièces..."
#Gor WPB Beast 2.710677e5-a94f-4349-9c9b-8ed935ebf6f5;Le mage du Cercle Gor ?
#Gor WPB Beast 2.debc69fa-778f-4e44-9ddb-f272ce28df7f;Potins de village
#Gor WPB Beast 3.5b364801-e4a4-40fe-a45e-ab07d5927016;Des os rongés et des morceaux de viande sont éparpillés sur le sol devant vous, comme si un gros animal avait été pulvérisé avec une grande force.
#Gor WPB Beast 4.1cefad78-6a14-40cf-8127-ae6d874282af;Gor a été aperçu en train de relâcher des animaux mutants dans la nature non loin d'ici. Vous devriez probablement être prudent lorsque vous vous aventurez dans la région.
#Gor WPB Beast 3.ea4a841a-7609-40fb-ba16-ceb4e5cfb6b7;Au moins, nous pouvons en récupérer un peu.
#Gor WPB Beast 3.ea25de64-54d5-4b24-97c2-ec5070fe5794;Le bourdonnement des mouches et une mare de sang frais attirent votre attention vers le bord de la route. Des traces à proximité vous mènent vers un rocher, derrière lequel vous voyez les restes déchiquetés d'un grand cerf. D'un côté, il s'agit de traces de grosses pattes. De l'autre, s'éloignant, elles sont orques.
#Gor WPB Beast 3.08b224c4-4c2c-40f0-b361-629323790b49;Est-ce que cela pourrait être l'œuvre de Gor ?
#Gor WPB Beast 3.f22fe178-c75e-4bcf-b355-259666040f34;Vous entendez le rugissement d'un animal puissant ! Quelques instants plus tard, un ours passe en courant, gémissant comme s'il était effrayé.\n\nVous jureriez voir une ombre le suivre, mais elle a disparu trop vite pour être identifiée.
#Gor WPB Beast 3.221cc936-0e73-4e0d-8711-26cf5527b786;Mieux vaut passer rapidement.
#Gor WPB Beast 5.0c0c40d0-caf6-411e-854f-dd90649b5d10;Des gardes avec des épées rouillées et des gens du peuple avec des torches sont rassemblés. Ils vous font signe avec urgence.\n\n"Oh, merci aux Gardiens. Enfin ! Quelqu'un est venu. Nous aurons besoin de toutes les mains valides contre la bête !"
#Gor WPB Beast 5.9b13ace2-59ed-4fb5-98c2-c5829ac67450;De quoi parlez-vous ? La bête ?
#Gor WPB Beast 5.0b88d22e-6ba6-4d3c-946b-56351efc1b13;N'est-ce pas pour cela que vous êtes venu ? Gor a tué un griffon sous sa forme de bête et maintenant la compagne du monstre est furieuse. Elle le cherche partout, bien qu'il ait repris sa propre forme depuis longtemps. Elle détruit tout sur son passage !\n\nElle sera là d'une minute à l'autre ! S'il vous plaît, aidez-nous !\n\nÀ cet instant, le cri d'un aigle résonne à travers les collines et vous entendez des battements d'ailes.
#Orc_GoblinMage.NameId;Chaman gobelin
#Undergast WPB Disciples 2.de350f79-7478-4e7f-9d98-335e36642c7a;Nous devrions faire attention à ne pas le contrarier.
ToggleLocationIncomes.Tooltip;Basculer les revenus du lieu
RoomConstructionFinished.Title.Localization;{what} construit
#Gor WPB Purity 1.272b599a-65ce-4689-8a08-af163d32002f;Une bannière blanche drapée sur la branche la plus basse d'un arbre vous signale la présence de la Nouvelle Pureté. Vous préparez vos troupes au combat, mais remarquez alors du sang sur la bannière. En vous approchant, vous trouvez une piste menant aux corps sans vie de tout un escadron.\n\nDe grandes empreintes d'animaux marquent le bord du champ de bataille, mais à partir de là, une paire de pieds orques s'éloigne.
#WSE_Horses_01_Promotion.Tooltip.Name.Loca;Chevaux frais
#Stable.Description;Les unités en visite recevront [statuseffect][ispeed:c] Chevaux frais[/] une fois par semaine. Confère [bonus]+1 [ispeed:c] mouvement sur la carte du monde[/] lorsqu'elles se trouvent dans votre [mDomain].
#Stable.Name;Écuries
FactionValueProvider.ResearchEntry;{Value:+-c} provenant de recherches terminées
#Gor WPB Purity 1.3555866f-6562-4008-a0cb-e4c5e5beb783;Cela doit être l'œuvre de Gor.
Windwall_Hokan2.bb306a0f-0b2e-4b8d-b1e6-4ede7970bb5b;Battez-vous pour vos vies !
#Bandits Encampment.9109693b-c469-4ad1-a7a5-ccb1caa70f13;Alors que vous vous tournez pour partir, quelques gobelins émergent de leur cachette derrière l'une des tentes sales. L'un d'eux, portant une capuche faite d'un tissu de soie déchiré, vous fait signe avec excitation.\n\n"Vous ! Je me souviens de vous ! Un des élèves du maître, oui oui ? Nous servons le maître. Pas comme ces... chagrak ici !" Il crache sur les gobelins morts avec emphase. En s'inclinant, il ajoute : "Nous servir vous maintenant, oui oui ? Vous donner nous ce qui brille, nous battre pour vous ! Montrer vous où se trouvent d'autres affaires du maître !"
#Bandits Encampment.ae200e62-d13c-4025-bc3b-dc5fe0ac5a11;Montrez-moi alors.
#Circle's  Warning.c583dbbe-b196-4cc7-9306-cc1bea5c6d52;Quelles sont vos prochaines étapes ? La destruction de la tour de votre maître doit signifier qu'il a découvert quelque chose sur les secrets du Feu ardent, que le Cercle garde jalousement.\n\nVous pouvez restaurer le contenu de son grimoire, mais sa tour a aussi besoin d'être reconstruite. Et si le Cercle est derrière sa disparition, vous devez vous attendre à ce qu'ils s'en prennent également à vous.\n\nPeut-être sont-ils déjà au courant de votre découverte ?
